A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
114,234.10233110189438,10.0,0.7017330098897219,342.53179252147675,10.0,0.09028908330947161,167.01038599014282,1.5,0.48858282063156366,53.80208671092987,1.0,0.2611820977181196,301.51638120412827,1.0,0.15672906767576933,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Do Nothing,dikesnet
114,234.10233110189438,10.0,0.7017330098897219,342.53179252147675,10.0,0.09028908330947161,167.01038599014282,1.5,0.5566102918237448,344.76317435503006,1.0,0.2611820977181196,301.51638120412827,1.0,0.15672906767576933,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Do Nothing,dikesnet
114,234.10233110189438,10.0,0.7017330098897219,342.53179252147675,10.0,0.09028908330947161,167.01038599014282,1.5,0.5566102918237448,53.80208671092987,1.0,0.2611820977181196,301.51638120412827,1.0,0.15672906767576933,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Do Nothing,dikesnet
114,234.10233110189438,10.0,0.7017330098897219,342.53179252147675,10.0,0.09028908330947161,167.01038599014282,1.5,0.5566102918237448,53.80208671092987,1.0,0.19724442064762115,301.51638120412827,1.0,0.15672906767576933,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Do Nothing,dikesnet
114,234.10233110189438,10.0,0.7017330098897219,342.53179252147675,10.0,0.09028908330947161,167.01038599014282,1.5,0.5566102918237448,53.80208671092987,1.0,0.2611820977181196,300.15702337026596,1.0,0.15672906767576933,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Do Nothing,dikesnet
114,234.10233110189438,10.0,0.7017330098897219,342.53179252147675,10.0,0.09028908330947161,167.01038599014282,1.5,0.5566102918237448,53.80208671092987,1.0,0.2611820977181196,301.51638120412827,1.5,0.15672906767576933,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Do Nothing,dikesnet
114,234.10233110189438,10.0,0.7017330098897219,342.53179252147675,10.0,0.09028908330947161,167.01038599014282,1.5,0.5566102918237448,53.80208671092987,1.0,0.2611820977181196,301.51638120412827,1.0,0.8106036586686969,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Do Nothing,dikesnet
114,234.10233110189438,10.0,0.7017330098897219,342.53179252147675,10.0,0.09028908330947161,167.01038599014282,1.5,0.5566102918237448,53.80208671092987,1.0,0.2611820977181196,301.51638120412827,1.0,0.15672906767576933,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,Do Nothing,dikesnet
114,234.10233110189438,10.0,0.7017330098897219,342.53179252147675,10.0,0.09028908330947161,167.01038599014282,1.5,0.5566102918237448,53.80208671092987,1.0,0.2611820977181196,301.51638120412827,1.0,0.15672906767576933,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Do Nothing,dikesnet
114,234.10233110189438,10.0,0.7017330098897219,342.53179252147675,10.0,0.09028908330947161,167.01038599014282,1.5,0.5566102918237448,53.80208671092987,1.0,0.2611820977181196,301.51638120412827,1.0,0.15672906767576933,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,Do Nothing,dikesnet
114,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Do Nothing,dikesnet
6,234.10233110189438,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,Do Nothing,dikesnet
6,321.6811999678612,10.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.7017330098897219,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,342.53179252147675,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,10.0,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.09028908330947161,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,167.01038599014282,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,1.5,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.5566102918237448,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,53.80208671092987,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.2611820977181196,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,301.51638120412827,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.0,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.15672906767576933,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,Do Nothing,dikesnet
6,321.6811999678612,1.0,0.40180443599820137,324.16642010211945,1.5,0.7721963580697775,283.0228918790817,10.0,0.48858282063156366,344.76317435503006,1.0,0.19724442064762115,300.15702337026596,1.5,0.8106036586686969,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Do Nothing,dikesnet
87,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Do Nothing,dikesnet
17,178.6763310432434,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.5321388896554708,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,183.7191554903984,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.5,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.10433658491820097,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,176.21251493692398,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,1.5,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.9850352425128222,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,153.7437006831169,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9568404452875257,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,123.88325184583664,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.36856619361788034,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,Do Nothing,dikesnet
17,182.55030006170273,1.5,0.13656346686184406,49.52795594930649,1.0,0.6991607407107949,291.26084595918655,10.0,0.35199659690260887,285.77742636203766,10.0,0.9977023601531982,32.46829092502594,10.0,0.5107858227565885,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,Do Nothing,dikesnet
17,178.6763310432434,1.5,0.5321388896554708,183.7191554903984,1.5,0.10433658491820097,176.21251493692398,1.5,0.9850352425128222,153.7437006831169,10.0,0.9568404452875257,123.88325184583664,10.0,0.36856619361788034,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,Do Nothing,dikesnet
87,182.55030006170273,1.5,0.5321388896554708,183.7191554903984,1.5,0.10433658491820097,176.21251493692398,1.5,0.9850352425128222,153.7437006831169,10.0,0.9568404452875257,123.88325184583664,10.0,0.36856619361788034,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,Do Nothing,dikesnet
87,178.6763310432434,1.5,0.5321388896554708,183.7191554903984,1.5,0.10433658491820097,176.21251493692398,1.5,0.9850352425128222,153.7437006831169,10.0,0.9568404452875257,123.88325184583664,10.0,0.36856619361788034,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,Do Nothing,dikesnet
87,178.6763310432434,1.5,0.13656346686184406,183.7191554903984,1.5,0.10433658491820097,176.21251493692398,1.5,0.9850352425128222,153.7437006831169,10.0,0.9568404452875257,123.88325184583664,10.0,0.36856619361788034,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,Do Nothing,dikesnet
87,178.6763310432434,1.5,0.5321388896554708,49.52795594930649,1.5,0.10433658491820097,176.21251493692398,1.5,0.9850352425128222,153.7437006831169,10.0,0.9568404452875257,123.88325184583664,10.0,0.36856619361788034,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,Do Nothing,dikesnet
87,178.6763310432434,1.5,0.5321388896554708,183.7191554903984,1.0,0.10433658491820097,176.21251493692398,1.5,0.9850352425128222,153.7437006831169,10.0,0.9568404452875257,123.88325184583664,10.0,0.36856619361788034,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,Do Nothing,dikesnet
